#Table1
z,ra,dec
1.041758,192.48255,-1.2562609
1.370847,192.45537,-0.83745077
0.4072759,192.95123,-0.35180066
0.4914537,192.67294,-0.090399317
2.078253,192.62756,-0.19508712
1.022185,192.19337,-0.87842758
1.395023,192.41606,-1.1137825
0.08880702,192.24968,-1.1598499
1.742004,199.19998,-0.40934343
1.348672,199.15525,-0.60999167
0.8462926,198.9577,-0.68003993
1.970377,198.95525,-0.72059368
1.524594,200.14102,0.19400828
0.5298799,200.52585,0.29992792
1.420676,200.41192,1.1461926
0.2978925,200.28505,0.83331463
1.96134,200.81043,0.54743351
1.753248,203.17094,1.0437796
1.102285,203.17976,1.0295256
1.510825,203.34127,0.97342116
1.54791,203.3311,0.11278942
0.9176456,203.48344,0.20809703
1.512426,203.26398,0.08094598
1.213626,203.49941,0.28189155
0.6011211,210.10992,-0.18406474
1.963334,209.68573,-1.1819887
0.4061128,209.46151,-1.1727837
1.388866,209.92166,-0.33758009
0.1631027,209.92974,-0.57345347
1.218829,210.05068,-0.58599193
1.547817,209.84133,-0.4450357
0.1254413,213.36339,-0.24309385
0.1266222,213.14449,-0.58334184
0.5645479,213.14737,0.68447868
0.9661958,213.51303,0.98357397
1.917863,213.26135,0.88994357
1.175378,218.59436,-0.15844024
0.3614295,218.12913,-0.87470527
1.18457,217.93252,-0.83650732
1.024575,218.18517,-0.98753177
1.330128,217.99318,-0.71777107
1.819153,218.12999,-0.62855036
2.478659,218.09626,-0.021213525
2.067199,218.23066,-0.51922784
1.294114,217.85913,-0.59091625
1.34866,217.78687,-0.25307036
0.5753479,223.65765,-0.6185116
1.403925,223.90154,-0.011680514
1.415885,223.72789,-0.087319644
1.58045,223.49353,-0.58232487
1.507349,223.40091,-0.54475908
0.6032088,169.57523,1.1428115
0.3738832,169.97004,0.45442591
1.307384,169.90251,0.45328535
0.3702225,169.9066,0.93900586
1.046337,172.77509,0.4970053
0.9690154,172.56386,0.47886828
0.1325774,172.58921,0.97306561
0.2285544,172.69801,1.0341712
0.4839594,172.99552,0.20827732
1.070076,173.13457,0.35247604
1.138947,173.19005,0.57435064
1.456601,174.48791,0.8954595
0.8027629,174.45733,0.45984324
1.951364,174.59657,0.22897345
2.029687,174.64097,0.79126616
0.8752884,174.92947,0.58927204
0.4618787,175.49387,0.8241829
0.6416491,175.80605,0.49380129
1.9726,175.74707,-0.032347544
1.277553,175.97511,1.2286547
2.134999,175.90493,0.76969193
1.142211,177.48987,-1.1096025
1.979562,177.68282,-0.39835407
0.2427341,177.19365,-1.0488879
0.1057724,177.20685,-1.1695925
0.7339379,177.31976,-0.70885821
1.61567,177.07047,1.0659731
0.7478323,178.51371,-0.88151026
1.672553,178.48864,-0.46501146
0.1969081,178.88958,1.1251547
1.22295,179.24518,0.9320371
1.647419,178.53227,0.18703493
1.302473,179.39471,1.218182
1.69246,181.85642,1.031854
0.6074184,182.36715,0.5865569
1.326544,184.37438,-0.7876684
1.040977,184.36188,-0.72316826
0.788097,184.51541,-0.39801655
1.330196,185.65197,0.041563393
1.712173,185.47963,0.40676699
1.895719,185.74713,0.19628294
1.128214,185.74751,1.1586825
0.351679,186.02625,0.75005905
1.557124,185.92055,0.46629282
0.6942879,185.95674,0.60063866
1.47751,186.05957,0.61916938
0.574295,186.13894,0.23776352
0.2362279,187.61726,-0.73384877
1.016767,187.55348,-1.0981692
0.1145647,187.53997,-1.0456927
0.1485936,187.66353,-0.56937259
1.192671,187.75134,-0.1736573
1.787041,187.20251,-0.69190047
2.145936,169.17645,0.099257874
0.4565538,169.48692,-0.039060467
0.1418804,169.10486,1.2539581
1.218141,169.34902,0.67559476
1.063473,169.73416,0.39466061
0.8818424,169.54908,0.010856785
0.615688,171.69297,0.9148885
1.800321,171.5117,0.57172969
0.1696646,171.52677,0.39722565
0.1980775,172.38064,0.64924095
1.649128,173.88693,0.23652479
1.847986,173.75865,-0.047261296
0.1758087,173.92166,0.3765106
1.722135,173.93472,0.18852873
1.041844,173.90515,0.0071641274
1.019606,174.21797,1.1467325
2.130244,174.16109,1.1754939
3.429735,174.08771,0.8392401
1.044308,174.21327,-0.016495701
1.685034,175.26813,1.090617
2.884405,175.30124,0.79973973
0.3569712,178.27894,-0.75353785
1.652684,177.98774,-0.23685832
0.808071,177.7179,-0.83786347
1.128712,177.35323,-1.0028645
0.7919978,179.56164,-0.56773896
1.550011,179.60726,-0.70990625
1.809161,179.61226,-0.11706027
0.2596902,179.49471,-0.37244417
0.2416869,180.9243,1.0019064
1.541885,180.97731,0.063805874
5.787107,181.26116,0.99650274
0.9316123,181.45204,0.89553428
1.55611,181.22954,0.44483138
2.070156,181.5945,0.54281091
0.6920776,181.60259,0.20164877
0.9205821,181.49254,0.38141505
1.189527,181.6151,0.39320637
0.3841294,181.79262,0.13502973
1.275072,185.07115,0.71812607
0.8334416,184.88382,0.93415403
1.624555,184.81241,-0.089068198
1.461812,184.82018,0.13715262
0.3969258,185.06543,-0.047644617
6.687022,185.05062,-0.051882372
2.044347,185.16436,0.074346416
0.2711221,185.29843,0.94308271
0.1572411,185.28078,0.047532551
1.335835,185.37945,0.12851354
0.3260826,185.46016,0.55676547
1.37028,185.37906,1.1244127
1.091328,185.47935,1.2116549
0.1428309,190.84069,0.26032778
0.2144504,190.99841,0.27651643
0.1648268,191.09611,0.45442698
0.3714283,195.24668,0.75131153
0.08601505,195.8477,1.1840889
3.648712,195.95392,0.336266
1.355875,196.28955,0.12093437
0.2463471,196.14128,0.067467333
1.617295,196.32513,0.23011909
0.1342264,196.25506,1.0566007
1.622166,196.39766,0.16107648
0.9676732,196.359,0.21410474
0.2204391,196.53625,1.1031548
0.1478492,196.63769,0.38013514
0.4922803,199.66754,0.12646715
1.77435,199.67064,0.51775188
0.8656304,202.95803,-0.27364015
0.6716701,202.86649,0.031393848
1.546705,203.1126,-0.52947068
0.9583111,203.12953,-0.3883761
0.5259516,202.77209,-0.95883402
1.105783,203.09106,-0.78775789
0.9602409,202.57027,-0.45867802
1.631638,202.82758,-0.39007063
0.2377485,202.666,-0.17658074
1.556727,207.84073,0.28032927
1.836148,207.70382,0.25613197
1.084817,207.86799,1.0607326
1.745256,212.65972,0.28994715
1.507342,212.37382,1.2405908
1.031097,212.90705,0.23923019
1.840095,212.82996,0.86637441
0.295219,216.01034,1.0248207
0.8969222,216.56168,0.69984773
0.3257154,216.44129,0.37854224
1.259974,216.94498,0.47908477
0.2195398,216.70325,0.88983017
1.328786,216.7121,0.86409689
1.050209,221.60627,0.8748994
0.7224523,221.65376,0.78236787
0.1371558,221.58041,0.88831015
0.6259637,221.46311,-0.1140137
0.6112232,221.44242,0.10463454
1.015271,221.60472,0.011479987
1.128195,221.79481,0.37016169
0.09536646,221.77277,0.61479544
0.8312454,222.23629,0.25283507
0.265643,221.98692,0.55602609
1.215185,222.15182,0.30484355
0.3425238,221.91741,1.0949669
0.2963802,221.94595,0.92169045
1.631233,222.05568,0.65590659
1.89218,221.92905,0.90251542
0.08045062,222.38627,0.37675752
0.9520912,222.51027,0.27482387
1.760031,222.50244,0.21119788
0.440696,222.30628,0.40192448
0.4746457,190.53782,1.1987564
0.7211002,190.84234,1.0633157
0.6540405,190.67867,0.59226643
0.7862635,191.0481,0.84401786
0.08966646,190.8509,1.0078117
0.08999462,191.03112,1.1093087
0.3045104,196.80601,-0.40772483
2.05945,197.00568,-0.082391978
0.449598,196.78212,-0.42858164
0.1701931,196.80522,-0.60045749
0.3169552,196.60053,-0.12697345
0.494461,195.96422,-1.1636033
0.2078367,195.89711,-0.82019358
0.8711659,196.11624,-0.58516301
1.002687,195.65802,-0.97886251
1.552162,195.8049,-1.1834647
1.219717,195.73767,-0.95464957
0.6531265,195.92332,-0.65304535
1.317205,199.37841,-1.234089
1.902673,203.88459,-0.037971737
0.7271327,203.45942,-0.66303373
1.107052,207.17199,0.1497032
1.082627,207.22677,0.49818417
0.8506536,207.26053,0.36542269
1.671349,212.13603,0.52737042
0.5338725,212.39628,0.3523154
0.1358213,212.51527,0.21395063
1.449126,212.12976,1.1473467
0.4421801,212.11519,0.80422919
1.022992,212.18242,0.79175645
2.068869,215.77557,-0.85961788
1.287488,215.95605,-0.64584242
4.074821,215.78721,0.54563644
0.2915081,220.83219,-1.0659794
1.728315,220.75515,-1.1286277
1.93279,220.6843,-1.1621391
1.172795,220.84696,1.0974618
1.030383,220.63422,0.51597223
1.853262,220.3959,0.27313197
0.7092081,220.21212,0.15023882
0.5704803,220.99882,1.0849128
0.3288039,221.12268,1.1827716
1.086335,220.97252,0.8833288
1.695405,220.816,-0.09663431
0.7315789,221.19204,0.82788139
1.58475,189.7524,0.8605577
1.042139,189.53388,0.53810716
1.360165,190.28514,0.38249092
1.169118,197.9091,-0.16807053
1.312662,197.15902,-0.72730493
2.090604,197.19484,-0.84635144
0.7585704,197.5544,-0.060955371
1.627227,196.89306,-0.96182386
2.014817,197.05518,-0.71025479
0.4225149,197.31948,-0.26394709
0.4900174,196.85706,-0.75713506
1.745513,196.51996,-0.77544511
0.1128551,199.58602,-0.84875655
1.261744,204.32674,-0.080801638
0.6711521,203.85838,-1.007818
2.038,203.80598,-0.77809555
0.2960864,204.20461,-0.34926536
0.3828172,204.11747,-0.55762436
0.4157396,204.14021,-0.66012215
1.434751,206.7331,0.95020888
0.9618332,206.35912,0.48262204
0.6989524,206.95035,1.2470826
0.0913787,206.98204,0.78183538
0.9591542,207.04952,0.6721212
0.1663492,206.84017,0.4705971
1.934298,207.14574,1.1072849
0.5417845,211.30374,0.083932683
1.571005,211.63081,1.0009213
1.564759,211.58448,0.17087408
1.218694,211.83543,0.84908478
0.1053532,211.84652,0.47566235
1.352482,216.83589,-0.19168273
0.3064879,216.93124,-0.070423601
1.071825,216.50091,-0.45010209
0.8536159,216.40515,-0.61796586
1.155211,216.12843,-0.97738956
1.561184,216.31845,-0.84687341
0.3203688,216.04968,-0.99716529
0.3178933,216.17169,-0.1242018
0.1582861,216.14186,-0.63312669
1.375196,216.20669,-0.38552693
0.3911292,215.97272,-0.96642062
2.131729,216.2045,-1.147658
1.792327,216.05312,-0.37054182
0.3191839,222.05212,-0.51097978
0.2168506,221.89689,-0.54179731
0.6985396,221.69322,-0.52882105
1.253967,221.57953,-0.80770947
1.780322,221.43593,-0.28750015
1.59532,221.40129,-1.1761461
1.633319,221.10715,-0.64978104
1.372609,220.78402,-0.82039434
1.068271,220.86174,-1.1366799
0.3541408,168.65944,0.95229261
1.332306,168.75197,0.027221249
0.1139016,169.05007,0.78570453
0.7469769,169.08199,0.7962794
4.584631,170.72292,0.89161262
1.018601,171.16549,0.40548132
1.310789,170.88894,1.0438485
0.4879737,171.348,0.49944484
1.937782,173.44007,0.97041414
1.414313,173.17204,0.0054855825
1.170343,173.26264,0.26359342
0.6235753,173.59308,0.68357405
1.484217,173.55615,0.17833058
0.714551,176.36904,-0.79419532
1.748298,176.39381,-0.72744359
2.044662,176.44811,-0.51853248
1.750046,176.37679,-0.19981375
0.3514144,176.23247,-0.36184647
1.445598,176.01113,-0.2477932
1.739728,178.78345,-0.61645183
1.930816,177.97847,-0.9846289
0.6364109,178.06718,-0.8978282
1.492425,177.90502,-0.83695518
0.6015502,178.42914,-0.19994773
1.761382,178.16242,-0.76838821
0.1807631,178.33647,-0.76044853
0.5524967,178.16884,-0.50121262
0.4891344,178.5532,1.0259442
1.250135,178.3665,0.90893868
1.072789,178.42641,0.92812486
0.2286611,178.61823,0.68770015
1.167132,179.07115,0.72499069
1.633583,178.82371,0.70648277
0.1313363,179.28362,0.047051012
1.968642,181.30263,-0.61710239
0.1686286,181.06092,-0.50263565
1.092564,180.94436,-0.28974616
1.929914,180.35752,-0.042469126
1.317486,180.01492,-0.39416087
0.6889573,179.92115,-0.055532453
2.031001,179.91996,-0.53431603
1.170511,180.26068,0.40899796
1.139423,180.22603,0.37622024
1.565294,183.03583,0.28304176
2.034274,183.19102,-0.13249476
1.745173,183.10339,0.074068323
1.038442,183.67261,-0.027170034
0.9613336,183.44804,0.024996086
0.4925281,183.52139,1.0347254
1.178098,184.24565,0.19825941
0.2719369,184.35065,0.20722476
1.874411,184.2308,0.2375954
1.661425,184.19051,0.066562855
2.016079,184.14132,1.1258182
1.062762,184.32198,0.70110767
1.207068,168.39558,0.51338719
0.5236222,168.09094,0.50792887
1.858931,168.33306,1.0858083
0.2970397,168.61809,0.80890384
0.07265639,168.53064,-0.0086051784
6.827977,169.77623,-0.41833995
1.836237,169.15372,0.24350016
0.1733614,169.81475,1.2386535
0.4384994,169.70419,1.2464345
0.4961319,169.92989,1.0405714
1.510379,169.10725,0.52805868
0.2870612,170.09929,0.65588796
0.7677653,170.52383,1.1752603
0.5463932,170.33294,0.71889665
1.846197,172.61185,0.44696912
0.9942365,172.63155,0.34260577
1.944574,172.55158,0.55408976
1.549326,172.51358,0.058997246
4.205351,173.26022,1.2493201
0.9270458,173.00145,-0.06656285
0.8315826,173.57213,1.22125
2.052213,176.47362,-0.55127614
1.641788,179.03741,-0.68635183
1.548232,178.44913,-0.77375867
1.326626,178.28033,-1.0908855
1.329489,178.27876,-1.1827334
0.4481982,178.5125,0.53164106
0.7299848,178.55228,-0.031458147
1.613113,178.51726,0.23874419
1.037556,178.5843,0.28701852
1.469759,178.27312,0.94616793
1.911778,181.78481,-1.0006893
1.699956,181.46067,-0.8491179
0.5385638,181.57967,-1.007604
0.5666544,181.58551,-0.64778908
0.6693949,181.47352,-0.78085378
0.6747037,181.57928,-0.6665011
0.4627916,181.62335,-0.80860748
0.6768922,181.7825,-0.083030869
1.997026,181.73756,-0.42717
1.058075,182.12319,0.27851078
1.192772,182.70207,0.60227352
0.2933166,182.92743,1.0603204
0.181084,182.82419,-0.036783459
1.001233,183.08607,0.14787897
1.149401,168.49114,-0.91275606
0.9517385,168.5,-0.39510303
0.09853485,168.5557,-0.27492585
0.1001532,168.54129,-0.13573419
0.5030499,168.12952,-1.0682627
0.5990666,168.1655,-1.1271853
1.541896,168.42677,-0.12518881
0.2757469,167.95616,-0.43299171
1.869546,171.05806,0.26285782
1.673141,170.28899,-1.2148621
1.934764,173.14429,-0.59655998
0.4506589,172.89466,-0.33748009
1.578661,173.19056,-0.70873843
0.2421528,172.75948,-1.0227868
1.383281,172.32195,-0.19746316
1.766594,172.66291,-0.67307006
1.652943,172.61334,-0.76317924
0.4211217,172.37323,-0.35548608
2.114933,176.69337,-1.0984214
0.7179607,176.99328,-0.26437112
0.8793432,176.40907,-1.0029386
4.376684,176.42056,-0.83064561
2.070375,176.96948,1.0752145
1.189391,177.36906,-0.12092398
0.1759156,177.3678,-0.078494408
1.971527,177.45338,0.14884271
1.968405,178.97547,-1.0613359
0.4684734,177.84464,1.0375958
0.1951959,177.90937,0.82956501
1.884629,177.8141,0.64084074
1.402483,177.82883,0.92230974
0.4169583,178.04661,0.1124084
1.637866,178.16359,1.1883728
0.781316,178.19397,0.41112129
1.837352,178.05647,0.32964638
0.1286608,178.14581,-0.095211432
0.8223849,178.2237,0.025521556
1.181704,180.54474,0.92232878
1.52176,180.42912,0.82357288
1.901169,182.52115,-0.68588871
0.2915305,182.61001,-0.36039193
1.334154,182.09972,-0.89618844
1.152059,183.09729,-0.83759388
1.131862,183.293,-1.1955605
0.3310913,182.68148,-0.65201896
1.862958,182.48829,-0.38388852
1.112783,182.47453,-0.60057305
0.3874246,182.45376,-0.98485469
0.1104246,181.89607,-0.2639688
0.8475645,226.31155,-1.2384219
0.8585094,225.99942,-0.99737822
1.100803,226.84196,0.0049322598
0.8979118,231.0698,-0.062322764
0.4438867,230.81798,-0.69733814
0.732611,230.80127,-0.92580903
1.762294,231.10332,-0.94858442
3.280246,230.95414,-0.78382296
1.146123,230.87844,-0.41042059
0.3210577,230.60187,-1.1440345
1.079898,230.67213,-0.70411902
1.566599,183.80075,-0.52006817
0.9358366,183.18543,-0.96145901
1.606337,175.6137,-3.2642765
1.028741,175.5476,-3.2370404
1.373282,176.34015,-2.7992723
0.4444724,176.35926,-2.5790476
1.296281,175.38471,-3.5198956
0.7548673,175.31093,-3.4399976
1.012858,175.27664,-3.4569254
1.398012,175.98115,-2.6439394
2.156239,175.20755,-3.5763801
1.236819,175.62639,-2.8561481
1.39479,175.53769,-2.7347877
0.1073111,175.48358,-2.7686015
0.1245297,175.38746,-3.0421301
3.669516,183.09708,-3.4422466
1.858997,182.91494,-3.4723479
1.289855,183.56114,-3.0031955
2.126477,183.61577,-3.1225316
2.03338,183.0942,-2.6794178
0.1856371,182.8618,-3.1506449
1.469736,182.74298,-3.2140969
1.306505,183.03682,-2.8489623
0.8740739,182.90165,-2.5032173
3.91734,183.09145,-2.8695806
1.146789,192.49638,-2.2454137
1.417649,191.69056,-3.0406952
0.08732396,192.26731,-2.3766412
1.612146,191.57135,-3.4913997
0.08346116,191.27874,-3.3658322
1.362473,191.58185,-2.3514327
1.769983,191.68526,-2.8561957
1.088913,199.35887,-2.530687
1.43024,199.36975,-2.7998532
1.397031,198.78232,-3.5129314
1.898174,198.64792,-3.5099891
0.1398228,198.99516,-2.3959079
0.1142697,199.0732,-2.1831736
0.146668,199.10161,-2.1625441
1.66987,240.04726,-0.33525617
5.049987,239.73031,-0.6394832
1.817875,239.24127,-0.68677653
2.832395,239.54234,-0.52224619
0.4144623,239.12188,-0.2450329
0.7628108,238.98776,-0.6023354
0.1588225,228.3017,0.32707969
1.115043,228.08686,0.79591297
1.460259,228.40234,0.99814974
1.504787,228.54866,0.44219871
1.860296,229.8935,-1.1781271
1.714735,229.86451,-1.1248608
1.443024,230.33591,-0.52821812
1.008122,230.25471,-0.31668903
0.1300234,230.14729,-0.34444197
0.7975086,230.38458,-0.23585733
0.6523219,229.64397,-1.0903579
1.121082,235.54226,0.36599176
1.811431,235.64306,0.28439549
1.694131,235.68833,0.22851913
0.9291199,235.91518,0.27564317
0.4605126,235.88491,0.27671756
0.3406637,171.69346,-1.5716661
0.2375783,171.53221,-2.2556884
0.204662,171.78835,-1.5187129
0.6914521,171.86423,-1.0846303
1.964179,171.95965,-1.4844616
1.469489,171.96937,-1.5048299
1.167969,171.70595,-1.2367109
1.761992,171.79902,-1.235524
1.808327,171.80829,-1.1981362
1.46412,171.76216,-1.8160785
1.123028,171.73147,-2.056534
1.986974,171.57224,-1.8437971
1.555429,171.89881,-1.942542
1.721162,171.79442,-2.0481189
1.826869,171.88517,-1.6029133
2.134371,171.76983,-2.0986686
0.517782,171.94813,-1.9750297
0.9393174,171.83916,-2.2237359
0.7615122,171.91891,-1.8095975
2.142051,171.99836,-2.0604271
1.293924,172.43296,-1.631167
1.777887,172.30197,-1.8463172
2.039274,172.28773,-2.2409951
1.096609,178.27546,-1.7377168
1.754025,177.95423,-1.8066235
1.919475,177.76776,-2.0806074
1.777408,178.72147,-1.589244
0.8673133,178.75757,-1.8005463
1.828134,187.15255,-1.8730942
0.1483504,186.93571,-1.8611941
1.337223,187.1153,-1.6397233
0.935999,186.67283,-2.2225723
6.701415,186.83124,-2.0301246
1.569766,187.31658,-1.437456
0.09262541,186.87327,-2.1577627
0.1779303,186.98944,-2.6166413
2.068747,187.0398,-2.5781923
1.783673,187.34187,-2.1029905
1.318601,187.61709,-1.9567231
0.9948885,187.48404,-1.4863033
1.053893,194.31121,-1.8480968
0.4115257,194.56343,-1.9885519
1.327686,194.75522,-2.018489
0.9649108,194.70765,-1.7175969
0.4467632,194.96875,-1.9520191
0.1211107,200.67698,-2.4227957
1.203868,200.0895,-2.1525732
1.284843,200.43083,-2.2959665
0.8450198,200.11628,-1.9681586
2.01411,200.3662,-2.1062399
1.661688,200.39069,-2.2980267
2.087446,200.35998,-1.9072847
0.858525,200.71311,-2.2325679
1.709424,200.77965,-2.2971183
1.459825,200.5628,-1.3767916
1.120872,242.32956,0.70887041
1.387414,242.22424,0.69455988
1.92721,242.56257,1.1902471
1.233357,242.57539,0.47578926
0.2057844,242.55558,0.51942307
0.539301,242.51142,0.67680467
2.152367,242.69859,0.60888792
0.4765119,242.69092,0.040653853
0.3965296,242.68528,0.78069637
2.935622,242.69016,0.95779978
1.505476,242.86032,0.43021306
0.2635146,227.36766,1.1843031
0.07209635,227.60385,0.97884339
0.4815389,227.73052,0.34094366
0.864834,228.00818,0.36562072
0.6297642,227.73753,1.0732545
1.698672,233.77254,0.22300707
1.192477,234.43023,1.1630179
0.6789348,234.06943,0.72341401
1.754324,234.30733,0.35456387
0.2649675,234.79653,0.43355186
1.475817,234.86821,0.62341432
0.6846147,235.10603,0.53051888
0.06311294,178.02453,-3.5044191
2.867048,178.05204,-3.2670816
0.9021303,177.76438,-3.4444262
1.348138,177.16039,-2.5901835
0.1306623,177.28199,-2.7579086
2.016465,177.23083,-2.6989011
2.849398,177.44338,-1.3851973
2.213753,177.29562,-1.7455712
0.1706533,177.98622,-1.3001701
1.166036,186.07808,-3.0194603
0.2398837,186.27582,-3.0167755
1.647284,185.96534,-3.3681031
0.2899392,185.86923,-2.8335367
0.6244014,186.13361,-1.3716397
0.5073454,185.94985,-1.5511096
0.9198754,185.96947,-1.8661071
1.72175,185.63406,-2.2802349
1.860687,186.7357,-1.4599402
1.051502,186.75245,-1.5537579
0.9673927,186.45317,-1.8755902
1.880289,186.31292,-2.1881611
0.5828975,186.57244,-1.9986967
0.4357011,186.31383,-2.3770006
6.604104,186.40524,-2.360632
0.7789522,186.29588,-2.4239695
1.702951,186.35995,-2.6063954
0.456329,186.86448,-1.3661661
4.005018,193.97864,-2.7443953
0.1687487,193.94932,-3.6526683
1.20364,193.81647,-3.3770655
3.934789,193.49704,-2.5958109
1.142685,193.77257,-1.2724445
0.2916731,194.09409,-1.9998706
1.196406,194.46201,-1.5449065
1.453973,194.37415,-1.544331
1.455596,199.6416,-2.861362
1.148674,199.34768,-3.5735456
4.011231,199.32859,-3.3803768
1.521575,198.94934,-3.0771133
2.108326,198.83572,-2.8264302
2.058689,199.48879,-2.1875685
0.0852819,199.68064,-1.7277663
